id,Creative Habits,Creative Species,Top Species Habits,Gender,Discipline,Cluster,n_Creative_Habits,ClusterBridging,ClusterCentrality,Cluster_Fraction,x_tsne,y_tsne,label,OriginalLabel,OriginalX,OriginalY,OriginalSize
5184,Monotasker|Generalist|Solo Creator|Self-Critical|Outwardly Inspired|Intuitive|Internally Motivated|Kinetic|Tidy|Slow-Paced|Risk-Averse|Let It Happen|Reframer|Private Spaces|Noise/Music,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Female,,Creative Species 6,16,-0.1221142627730518,0.3027492521114801,0.09820409010692412,-9.489084243774414,4.759063243865967,5184,5184,-9.489084243774414,4.759063243865967,10
5197,Monotasker|Generalist|Solo Creator|Self-Critical|Dislike Distractions|Outwardly Inspired|Rational|Internally Motivated|Kinetic|Slow-Paced|Perfectionist|Make It Happen|Tenacious|Private Spaces|Quiet/Silence|Routine-Seeker|Stifled By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Female,Arts-Design,Creative Species 1,19,3.12924866081167,0.7886256161706788,0.2128101318384719,-18.49418640136719,-4.202085971832275,5197,5197,-18.49418640136719,-4.202085971832275,10
5199,Multitasker|Generalist|Solo Creator|Self-Critical|Dislike Distractions|Intuitive|Comforting Mess|Fast-Paced|Risk-Averse|Let It Happen|Tenacious|Private Spaces|Quiet/Silence|Novelty-Seeker|Stifled By Constraints|Early Bird,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Male,Science-Engineering|Business-Entrepreneurship|Arts-Design,Creative Species 2,17,0.2128649463632838,0.0300000224975404,0.1993148551853005,1.326202630996704,15.7535572052002,5199,5199,1.326202630996704,15.7535572052002,10
5200,Monotasker|Solo Creator|Self-Critical|Dislike Distractions|NonKinetic|Pragmatist|Risk-Averse|Let It Happen|Reframer|Private Spaces|Nature-Agnostic|Routine-Seeker|Night Owl,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Female,Arts-Design,Creative Species 6,13,1.169312551837264,0.620678312144778,0.09820409010692412,-17.32248306274414,7.236666679382324,5200,5200,-17.32248306274414,7.236666679382324,10
5209,Monotasker|Generalist|Solo Creator|Self-Critical|Dislike Distractions|Inwardly Inspired|Rational|Internally Motivated|Kinetic|Tidy|Perfectionist|Tenacious|Private Spaces|Quiet/Silence|Nature-Lover|Routine-Seeker|Stifled By Constraints,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Female,Science-Engineering|Arts-Design,Creative Species 6,18,1.884393358424943,3.223129016589783,0.09820409010692412,-12.26885604858398,1.542774081230164,5209,5209,-12.26885604858398,1.542774081230164,10
5210,Monotasker|Generalist|Solo Creator|Self-Assured|Dislike Distractions|Intuitive|Internally Motivated|Kinetic|Slow-Paced|Perfectionist|Risk-Friendly|Let It Happen|Tenacious|Private Spaces|Quiet/Silence|Novelty-Seeker|Stimulated By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Female,Arts-Design,Creative Species 4,19,0.5759228476085909,0.913916195738607,0.1397280182705284,2.60042929649353,-0.06868883967399597,5210,5210,2.60042929649353,-0.06868883967399597,10
5212,Monotasker|Solo Creator|Self-Assured|Dislike Distractions|Inwardly Inspired|Intuitive|Internally Motivated|NonKinetic|Comforting Mess|Slow-Paced|Perfectionist|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Agnostic|Routine-Seeker|Stifled By Constraints|Early Bird,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",,,Creative Species 6,21,0.1084319303228166,4.183324566465674,0.09820409010692412,-14.01085948944092,12.84163856506348,5212,5212,-14.01085948944092,12.84163856506348,10
5217,Multitasker|Generalist|Collaborator|Dislike Distractions|Internally Motivated|Fast-Paced|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Noise/Music|Nature-Lover|Novelty-Seeker|Stimulated By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Female,Arts-Design,Creative Species 2,16,3.358287873868634,0.5670640881720717,0.1993148551853005,10.64249324798584,9.090685844421387,5217,5217,10.64249324798584,9.090685844421387,10
5220,Multitasker|Generalist|Collaborator|Outwardly Inspired|Rational|Internally Motivated|Fast-Paced|Risk-Friendly|Let It Happen|Reframer|Nature-Agnostic|Novelty-Seeker,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Female,Business-Entrepreneurship,Creative Species 3,12,-0.7096640927013094,0.8613172623904786,0.1881033945811274,17.21740913391113,2.038964509963989,5220,5220,17.21740913391113,2.038964509963989,10
5223,Monotasker|Specialist|Solo Creator|Love Distractions|Inwardly Inspired|NonKinetic|Comforting Mess|Slow-Paced|Pragmatist|Risk-Averse|Make It Happen|Tenacious|Quiet/Silence|Nature-Agnostic|Novelty-Seeker|Stifled By Constraints,Solo Noctus,"Stifled By Constraints, Internally Motivated, Solo Creator, Night Owl, Risk-Averse",Male,Science-Engineering|Arts-Design,Creative Species 7,17,0.05161068320378241,2.695076271146432,0.04245821654728537,-26.32431602478027,7.490159511566162,5223,5223,-26.32431602478027,7.490159511566162,10
5225,Solo Creator|Self-Assured|Dislike Distractions|Internally Motivated|Let It Happen|Reframer|Private Spaces|Novelty-Seeker|Stifled By Constraints|Early Bird,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Female,Arts-Design,Creative Species 2,10,-0.9463927305757337,0.2368568176141326,0.1993148551853005,-1.662047505378723,13.38589000701904,5225,5225,-1.662047505378723,13.38589000701904,10
5227,Solo Creator|Self-Assured|Inwardly Inspired|Rational|Internally Motivated|NonKinetic|Comforting Mess|Pragmatist|Risk-Friendly|Let It Happen|Reframer|Novelty-Seeker|Stifled By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Male,Science-Engineering|Arts-Design,Creative Species 2,15,-0.7740935389487178,0.298150185421698,0.1993148551853005,0.5852877497673035,22.67203903198242,5227,5227,0.5852877497673035,22.67203903198242,10
5228,Monotasker|Generalist|Solo Creator|Dislike Distractions|Internally Motivated|Slow-Paced|Risk-Averse|Let It Happen|Noise/Music|Nature-Lover|Routine-Seeker|Stifled By Constraints|Night Owl,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Female,Arts-Design,Creative Species 6,13,0.131450565570765,0.2448740984707403,0.09820409010692412,-13.77463817596436,7.257630825042725,5228,5228,-13.77463817596436,7.257630825042725,10
5229,Monotasker|Solo Creator|Self-Critical|Dislike Distractions|Internally Motivated|Tidy|Perfectionist|Risk-Friendly|Tenacious|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",,,Creative Species 4,15,-0.1140456996141807,4.161722105626437,0.1397280182705284,-4.450347423553467,1.887191534042358,5229,5229,-4.450347423553467,1.887191534042358,10
5231,Multitasker|Generalist|Dislike Distractions|Outwardly Inspired|Internally Motivated|Kinetic|Risk-Friendly|Let It Happen|Reframer|Quiet/Silence|Novelty-Seeker|Stifled By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Male,,Creative Species 2,13,3.590847798021458,0.5287715888910893,0.1993148551853005,10.81563568115234,4.435197830200195,5231,5231,10.81563568115234,4.435197830200195,10
5234,Generalist|Dislike Distractions|Inwardly Inspired|Internally Motivated|Kinetic|Tidy|Fast-Paced|Risk-Friendly|Tenacious|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Early Bird,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Male,Science-Engineering|Business-Entrepreneurship|Arts-Design,Creative Species 4,15,-0.2175161132350443,1.850715490958322,0.1397280182705284,3.171411514282227,4.06342077255249,5234,5234,3.171411514282227,4.06342077255249,10
5239,Multitasker|Generalist|Solo Creator|Self-Critical|Externally Motivated|Tidy|Fast-Paced|Perfectionist|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Stifled By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",,,Creative Species 2,15,-0.7907773200287008,0.5496930272205681,0.1993148551853005,8.633713722229004,16.5312557220459,5239,5239,8.633713722229004,16.5312557220459,10
5241,Monotasker|Generalist|Solo Creator|Dislike Distractions|Rational|Kinetic|Pragmatist|Risk-Averse|Make It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Early Bird,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Male,Science-Engineering|Business-Entrepreneurship|Arts-Design,Creative Species 4,17,0.7283907419783517,1.644562397488759,0.1397280182705284,-8.642993927001953,1.012479662895203,5241,5241,-8.642993927001953,1.012479662895203,10
5242,Solo Creator|Dislike Distractions|Internally Motivated|Comforting Mess|Slow-Paced|Pragmatist|Let It Happen|Private Spaces|Noise/Music|Novelty-Seeker|Stifled By Constraints,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Male,Arts-Design,Creative Species 2,11,-0.9463927305757337,0.3761668208701137,0.1993148551853005,4.869954109191895,22.6031551361084,5242,5242,4.869954109191895,22.6031551361084,10
5249,Monotasker|Specialist|Solo Creator|Self-Critical|Outwardly Inspired|Intuitive|Internally Motivated|Kinetic|Comforting Mess|Risk-Friendly|Let It Happen|Tenacious|Private Spaces|Nature-Lover|Novelty-Seeker|Stimulated By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Female,Arts-Design,Creative Species 4,18,0.3306917208618627,0.3415752876568166,0.1397280182705284,0.02103492990136147,6.408984661102295,5249,5249,0.02103492990136147,6.408984661102295,10
5252,Monotasker|Solo Creator|Dislike Distractions|Externally Motivated|Slow-Paced|Make It Happen|Private Spaces|Quiet/Silence|Nature-Agnostic|Stifled By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",,Arts-Design,Creative Species 1,12,-0.6215673528064389,0.2393019947009158,0.2128101318384719,-22.57381820678711,-3.518638372421265,5252,5252,-22.57381820678711,-3.518638372421265,10
5254,Multitasker|Generalist|Collaborator|Self-Assured|Outwardly Inspired|Externally Motivated|Kinetic|Comforting Mess|Fast-Paced|Risk-Friendly|Let It Happen|Reframer|Nature-Agnostic|Stimulated By Constraints,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Male,Science-Engineering|Business-Entrepreneurship|Arts-Design,Creative Species 3,15,1.316887357238112,0.4303323875031266,0.1881033945811274,21.91319274902344,-6.307233810424805,5254,5254,21.91319274902344,-6.307233810424805,10
5267,Generalist|Solo Creator|Self-Critical|Dislike Distractions|Rational|Internally Motivated|Kinetic|Tidy|Fast-Paced|Risk-Averse|Tenacious|Private Spaces|Quiet/Silence|Nature-Lover|Routine-Seeker|Stifled By Constraints,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Male,Science-Engineering|Arts-Design,Creative Species 6,17,0.760822098088501,1.414798993042389,0.09820409010692412,-14.25083160400391,1.247237086296082,5267,5267,-14.25083160400391,1.247237086296082,10
5268,Multitasker|Solo Creator|Self-Critical|Dislike Distractions|Outwardly Inspired|Rational|Externally Motivated|Make It Happen|Tenacious|Quiet/Silence|Novelty-Seeker|Stimulated By Constraints|Early Bird,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",,,Creative Species 5,14,1.207565824232741,0.3422857589571178,0.1024602927436936,18.28091621398926,-22.80013465881348,5268,5268,18.28091621398926,-22.80013465881348,10
5270,Specialist|Solo Creator|Self-Critical|Dislike Distractions|Internally Motivated|NonKinetic|Slow-Paced|Risk-Averse|Quiet/Silence|Routine-Seeker|Stifled By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Female,Science-Engineering|Arts-Design,Creative Species 1,13,-0.6120579469913403,0.1545207268332488,0.2128101318384719,-24.8923282623291,-1.270965814590454,5270,5270,-24.8923282623291,-1.270965814590454,10
5272,Monotasker|Specialist|Self-Critical|Outwardly Inspired|Tidy|Slow-Paced|Pragmatist|Risk-Friendly|Tenacious|Quiet/Silence|Novelty-Seeker|Stifled By Constraints,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",,,Creative Species 4,12,-1.092073750807057,0.2467286739024891,0.1397280182705284,-5.879735469818115,-2.963517665863037,5272,5272,-5.879735469818115,-2.963517665863037,10
5274,Multitasker|Collaborator|Self-Assured|Love Distractions|Inwardly Inspired|Intuitive|Externally Motivated|Kinetic|Comforting Mess|Fast-Paced|Risk-Friendly|Reframer|Routine-Seeker|Stimulated By Constraints|Early Bird,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Male,Business-Entrepreneurship,Creative Species 3,16,-0.8547887067824074,0.1450500008653244,0.1881033945811274,31.72491455078125,-3.611135005950928,5274,5274,31.72491455078125,-3.611135005950928,10
5275,Multitasker|Solo Creator|Self-Critical|Dislike Distractions|Inwardly Inspired|Rational|Internally Motivated|NonKinetic|Comforting Mess|Slow-Paced|Make It Happen|Tenacious|Private Spaces|Quiet/Silence|Routine-Seeker|Stimulated By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Female,Arts-Design,Creative Species 1,18,0.1081993390063685,0.3130501426479851,0.2128101318384719,-26.33640480041504,-4.920982837677002,5275,5275,-26.33640480041504,-4.920982837677002,10
5278,Generalist|Solo Creator|Dislike Distractions|Inwardly Inspired|Internally Motivated|NonKinetic|Perfectionist|Risk-Friendly|Make It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Female,Science-Engineering|Business-Entrepreneurship|Arts-Design,Creative Species 2,15,0.7682118967334852,0.1564727995630462,0.1993148551853005,4.154127597808838,7.513628959655762,5278,5278,4.154127597808838,7.513628959655762,10
5287,Monotasker|Specialist|Solo Creator|Self-Critical|Dislike Distractions|Inwardly Inspired|Rational|Internally Motivated|Tidy|Fast-Paced|Make It Happen|Reframer|Private Spaces|Quiet/Silence|Novelty-Seeker|Stifled By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Female,Business-Entrepreneurship,Creative Species 4,18,1.224225550875618,0.8245745577830983,0.1397280182705284,-8.971468925476074,-2.261411666870117,5287,5287,-8.971468925476074,-2.261411666870117,10
5288,Solo Creator|Self-Critical|Inwardly Inspired|Internally Motivated|Pragmatist|Risk-Averse|Let It Happen|Reframer|Private Spaces|Noise/Music|Stifled By Constraints|Night Owl,Solo Noctus,"Stifled By Constraints, Internally Motivated, Solo Creator, Night Owl, Risk-Averse",Female,Science-Engineering|Arts-Design,Creative Species 7,13,1.186521953025451,0.04665811154197143,0.04245821654728537,-21.84639167785645,14.24205875396729,5288,5288,-21.84639167785645,14.24205875396729,10
5292,Multitasker|Collaborator|Inwardly Inspired|Internally Motivated|Slow-Paced|Make It Happen|Reframer|Private Spaces|Noise/Music|Nature-Agnostic|Novelty-Seeker|Stifled By Constraints,Solo Noctus,"Stifled By Constraints, Internally Motivated, Solo Creator, Night Owl, Risk-Averse",Female,Science-Engineering|Arts-Design,Creative Species 7,13,-1.094858909439209,0.4215540136786365,0.04245821654728537,-29.72946166992188,5.611320495605469,5292,5292,-29.72946166992188,5.611320495605469,10
5293,Monotasker|Specialist|Solo Creator|Self-Critical|Dislike Distractions|Inwardly Inspired|Rational|Externally Motivated|Tidy|Slow-Paced|Risk-Averse|Private Spaces|Routine-Seeker,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Female,Science-Engineering|Arts-Design,Creative Species 1,14,-0.8211674864368597,1.061275282714964,0.2128101318384719,-22.04646873474121,-8.046929359436035,5293,5293,-22.04646873474121,-8.046929359436035,10
5302,Multitasker|Generalist|Solo Creator|Dislike Distractions|Intuitive|Internally Motivated|NonKinetic|Comforting Mess|Risk-Friendly|Let It Happen|Tenacious|Quiet/Silence|Novelty-Seeker|Stifled By Constraints,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Female,Science-Engineering|Arts-Design,Creative Species 2,14,-0.6017943473217017,1.613233582533093,0.1993148551853005,1.89775025844574,16.64316558837891,5302,5302,1.89775025844574,16.64316558837891,10
5303,Monotasker|Solo Creator|Self-Assured|Dislike Distractions|Inwardly Inspired|Intuitive|Internally Motivated|Kinetic|Tidy|Fast-Paced|Perfectionist|Risk-Friendly|Tenacious|Private Spaces|Quiet/Silence|Nature-Lover|Stifled By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",,,Creative Species 4,19,2.030439870400468,2.660837266620047,0.1397280182705284,-2.695504188537598,4.472242832183838,5303,5303,-2.695504188537598,4.472242832183838,10
5307,Monotasker|Collaborator|Self-Critical|Dislike Distractions|Inwardly Inspired|Internally Motivated|Perfectionist|Risk-Friendly|Let It Happen|Private Spaces|Noise/Music|Nature-Lover|Novelty-Seeker|Stifled By Constraints,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Male,Science-Engineering|Arts-Design,Creative Species 2,15,-0.8042542565414036,0.80453212063721,0.1993148551853005,0.1672563552856445,9.691240310668945,5307,5307,0.1672563552856445,9.691240310668945,10
